pk_col,integer_col,number_col,boolean_col,date_col,string_col
7c555f024ab1fe50a461fc4c9aa03eaa,25,341.4,False,2017-03-14,zzuKrsKyDOQmZtdnw yYLlxwWihqcO
548546ed576dbf9d040a15aea4674dbc,388,628.2,True,2024-06-18,iqfLAPOHBvttjtNIHYzLXA PAwoJwXAQHLoqmYLyumrAczMTHLBfrRPt X
2c4a2d83cef335993d3ae6d407f282ef,146,871.9,False,2020-12-07,GMJyFpXyacZYeKwUFimyIlGosvRYCBepaZABwPm EhTBYebJjRKrFbWfzMdwsEjvn
c27e7776448d00ba957e79a2134c26a2,226,131.4,True,2011-02-25,XTIsRHaFzcgffQoTuAxbFKATTqWF ajJJQGAdDRiLmpaBAupeiGVq
8bdac0d0d2099c4d6d81197e39023fa9,837,416.5,False,2013-06-09,VfVJDlFe
071cec2c0f47220bec0d69a855a53902,967,942.8,False,2009-02-13,INrpOBPvIJLKIcgVpCqunZGQuGYQZjrzkTvIz
30a39312a8f47c7ffa40155d3e606105,806,516.9,False,2020-08-09,hOAalAAozEcCaDhYUx TkKSlWUQAmJnxZnjWYjxEvRDfTlgfQQoOEofoZZUoFkzdlRwPlENconfRY
7d767106d83d1074246e923ba826d4d0,780,122.8,True,2007-02-10,WzPhxAbABgxIUthfsYMtCSKqwplETYrMfPYHGNdxeLDmOLnzICqm  uRbGdapPNVBioacxtgYOSYjpwsBVEeLXVt
8456b80c18a24ef1248dfccab9f1fcad,890,781.9,False,2024-03-10,VOBEGmbyoMvyuWCYsVrrYBcdloefvyPOi HnuXyyjKmWIhsywqIhRCDePHYtBwJoJIoXDirMiznrfRbsowgvsNmTee
4ddf7a9633ab95afaeeb8d56b6ab391a,342,998.6,True,2002-04-26,YoAHIUuuPsenFIOjFNKAZnHEByrXzoHimaGzgSxPnetBNCki DrWVmqclVYzFZmTERugro
eea73981f67000f4526b2d1cf4809f96,905,985.1,False,2002-02-13,eqjSXlPQbqNHypLzC
9d4df45f9843000fdc0832bc5e18ce85,363,874.9,False,2018-01-25,NyFSNwihoZXkaEKhWhkNIozxJhHSHvIUIthxSVBCLy
46033b3dfb1be950ce071525102ed65c,656,933.1,False,2016-12-12,ztqBgImzONHCplOpPaRFfBkrYX
2b17e733d7263bcbeadd4f5261bf6024,284,958.0,True,2020-03-31,RQZVRkRIzhno
5ac2eeaff86cd96d66945465ae11467a,417,893.5,False,2003-04-24,mRXLWqFNTJMJoGaWUBfHnkoQRQAEpCOWAxmZSPkIZUQmdc XIHTVlZXY 
d337eec49ec45cfefcee61165dca67c7,310,802.0,True,2017-02-11,AQJpXxDtrIGkVySa i IQimabfSYidkkLdvvVy
d36fdadfe155d4fb522d0a7c202a8deb,556,980.3,True,2009-10-16,iHAgPdO TPcaCEzGn 
a5b784cc7ca6baf0a740b1b698d0b9a1,82,215.3,True,2000-03-25,hmvJuRINHgJdZMSir NBtuMOrYyMZwoSRpOIULeamLNSdmxtXFbTUuyhvLYgvUIjRWsqznVdcH GnW
7f860001a7095fb38a6ba79fdb7d2862,440,245.5,False,2016-07-31,LssKq
9a64777f1db73d4962fc01fac8cb382e,453,28.1,True,2018-10-24,DfGV LmqJLhzHMSOUUNLEBACeAmu VdlzmMWFsLGQfniJfqsTbxh
5ae2a989eaeff6eeae9dfd32df701829,426,855.3,False,2024-08-01,u YuWmBfwDTyFpHyaLXhSbdM lWLnSeZCglQqiTPnYnfYannTQRKWdZOeTEBToFgxdMUO
f35df464503df34d7c1cecb16eeefb53,902,431.1,False,2004-04-20,iFjRSwzvcUE vg SMkus
3b665f1058dcfe433ddef277fea9136a,713,617.1,False,2012-10-02,GrbAkkeIcOx vrKJjtAXBEKFNgLJ ljbLwJyEBB
7a4b5ee2909da852ff14859c677b6f01,808,413.9,True,2000-03-16,v kZCSTrZnSMsYgNpdeBECcSINODtsbrrkFjhzCqMSxVnhDxreWPznEJzPBJtyV
61f535d7ba4de9ac4750d2d7532307a7,465,660.0,True,2014-05-19,HrUrYJmHGEVOWmmLTFDK
a66a2ec7d69ad5358934aac8e69acad8,181,429.8,False,2025-08-02,ZdHSFOFVJepFqkQUduXmXsyYdMDhmIVCpHfepLwSggtSngcPFEfYmLaeJgiJkCPvvInVXjkStAgk MGUEnpn VBCCYfCn
6b4962468553574ab7b8702af621e374,796,743.6,True,2001-07-17,QnhVK HIQypvyhewrNNAgncKbfnBZmYOntJrpFWQNsjGgRAbJfDZbMADUPVZICyowGSBGwjGadMPwa
424c5c09ddccdd098ae126e5bd95ea78,665,672.7,False,2022-12-04,tExhwzNcEgtUpdtXyPDhCGQSuYbIMPifHMyjWDZMVJmWEpcSJgtyBNlNDYxIIWiCQFEAQ URjtyqRnWcJqnnefFIzgc
0ae1e099fa52292ce49c7c7480ad1b44,354,158.8,False,2025-07-24,IvbJpozyqysGzyOmKsKTAYWM
6579293951987ae776d106557fc7f24f,484,139.6,True,2012-07-23,ezleaKncnDuiqoxnestjwtpBHCByzIbnWh QnBVLxtbXoICurUkCbVhWTVqReKyuN
47bdd20b7e55d2f467aab4f5ce4576e5,281,539.7,False,2004-01-04,JxbZmVkit JedLxSVfPDsqdbsVjxKmjXUZnfBpeEdfNAIlJlAFwdTIxMO MYNBuxySYOPYTIyvpE
752cce275feeba674da2fefd97c57f70,265,89.5,True,2021-02-21,laCjnlyOeUMsfBDbJbpZuoRpVdTbbSTA
ed22ea4e78bd1b392a7a862e4fa46ab9,822,198.0,True,2008-11-09,HSQ BMsfTXxFKwIKpiADBTkxYiDNKEhElx PkJEveGaxKBrNPzBiEgwApWIwsapaHfXEqDkDEQqOcwDqzuqjgUmrjIsuhzPwwSYp
f60d1eef469705f611785e509fe80b83,711,705.4,False,2012-04-08,tPLkMsNglOLNAfnm QEXcaIxjCriSAlEdxIECzhmkugoeenGyIPjSqFWJQzQdlVJHtvOYXSjEiXAGaRZTsBCU
03ff49cf16a9554e7d34c81fd5e9871a,684,346.8,True,2008-02-05,Q FdBthveaQBsJhLISiiXdakhsJSeYxUUimnTBaXlQoNDFDKcEdxxQtU
d5aefd38734b09b393eed133283e6af6,772,358.8,True,2020-01-21,eysRnTEeehJPCfr RHowhkoLcUSjnoRJePdrdaO reoQTsFwAtHWxTYDemHUFuwUlUoc
043b5cb20c5ae4b1dcce332d98d45d44,133,647.7,True,2015-01-08,RjunqDWtMSMcmdQpeDLHtVCqvmQChirGDbpgNWUwdcgKMUC vvoLfJeuXbPoRW
2b0f187def07334262848f8b753f8518,438,842.2,False,2008-02-12,R gzBVNxSarebHEtwhvl
f775fe2f4bdd0dc7f22fa044cd92388d,799,363.0,True,2012-09-10,KdDcSWjFytkWprrvSectEZdfITbzzynVcbR
5fa36be8d23b572fcdf466203b501fb4,881,967.4,True,2019-04-03,CvWLXAVdgxwESNLzdsmtf DJLemoysYPDlehjxqY
c1a2d100760d63c79f5f4e43ff9d707e,115,80.0,False,2023-07-17,IzmwFtTZjdnnNPPHDisQgOphHsSRJ XsXoChGazQyLauQqDLojqKrHOqV kasQHTfb
b19264f46e972bd6dc3128bb5732c51b,319,548.6,False,2010-05-20,OFsssKckFHSeCitrOXAXEXSbRWqciMmJreIfEyr fDmwYblt dEVryKLftDlOB
1fe866e3e1fe1a5b7679056b0f485592,479,666.6,False,2015-09-25,ZLafxpaSJEqTzvoSPoXHdyYjZPgtUaslkgeMwfPdWvnZGEHMxZQPATidOMKioSfdaI gADDeSirIPvzpsWZmEAnfnlcbyFqPM
2a9e3afb17434a8fe7aaab92adc544b0,702,297.5,False,2018-06-19,xe jcX oPwhtMyoLnAFLDbjvmUFLWjjxItvBglt hJnppcdQCXIuSEcwELEjNKUetcErfhr EEYJzPzUxanwpcNfW RRjp
2cf8d483c85514c33c7135a23344c0ca,166,575.0,False,2002-05-31,JSQAlZ ccqbrfuX LvKFRUoERqprrUsdReMLEUxrobmqKqKQtjoZoQTIbBkSyzATelXINxdVY
9b216e5b7277e6584390dd7fdf4949fd,305,558.1,True,2024-01-07,TqisdiRjsiNwZqRByTZdmYBtgDJysooxbpAcGQhgCIgUxQSSAoHCFyTXhaoaetANWdpsyja
3c0ff4330e075612fc9607fc0a6d7f44,275,363.0,True,2009-10-02,wBJGyReqeNedbuFyfWjBwpF
fd3a73987895c0f6a8c8eb9eecc4ec04,142,292.0,True,2003-03-16,mVWeZSCsJ CcsyBZTyaqzIFecZrQrLi JMPyYgIkHbnxYXrJdDrIMzZHUFDzJOBaDiRV
146ed9e994ee2103e79c84febf856d3e,894,950.8,True,2022-03-22,ClsycRMXWeK otxFpGzmbuIxNyOnphIjDiwGiQuyrxwVXwoMvXXIpezpYfIvInlsJKQUGeMU
03ddcdf662d99039c9b8ed1962a73175,952,993.0,False,2015-09-30,FlYzlmDvhHRJxeGUSEIrMCnXAibYGFzrWUwSOclBexYOPv
d3aebca14b020cb75e9daac2f667ed22,672,770.0,False,2015-11-18,vqkEHcEhTHZbpu
6b7a767f986bf9dc608b8474d18220bc,800,975.0,False,2017-04-03,DU  AIMXLVVmTw nRSasDEgMiSkooN
5666cbb67a66fb7a3b277aff549bc469,49,141.8,False,2016-11-10,OyWkAirZfxFOTtxyyIhUeoAelpBgyjYHOOAwATSEEGqeCT
46f960c6ee0480e2f5a17ae5d8cb2f63,855,481.3,False,2007-05-07,vmCUAiC ehBSEdXyqaILDALsWjDUyCCVUPEcdJZiMWTXxdiHDznDl fTtNgJKsMLk LWcfXtPgov A vXGhUaOHWswyx
048b1e1036f323c65075c3b157a8602d,806,775.5,True,2010-10-21,bfN
df86cf104bc0e36ef8d3a1c76f21775d,856,325.6,True,2022-02-23,wfxcQfkerJVWfBGZqzRMvsIzWY
b58446786fa73949a7de31b48166c428,411,682.8,False,2001-08-30,MwMQJxeoFQgsQAVIowSNBaCMkLolvlcohFwGpMhubAgwyUBoIkZfvGXBxVTSfjd
a78abf608bc5a7116391775f05a46d6b,346,710.9,False,2013-03-02,LEIBFoYZxhlAqKMxBqtShFnYvKCSOJhm lbnkpuhtyvCbwNsEmyNPkRs
1ccd15e3c1854925192394ee993c73b2,501,399.4,True,2000-12-26,ucuHWT VRsoRRnygURrTxam Xvk
7d48baa08fec6ff818a5df1b1d8f21ab,636,221.6,True,2010-02-13,btIkagqIqYhKetOhmAGxQSsrNWdtGywxUiMuvpxeMvxliCOpXvHvNXLBkfYPnQQpZsXWLAsk wWn
43c4287bbc84c086764d23d27723dd9a,730,133.8,True,2019-07-02,zRUawhHFEFgxfhDTLacOUVqMetthLBdUhIZQojnltpWDE
4d8c24a941446a4400f2eac6c2e9cb17,24,796.8,True,2024-04-10,XbRvMUxqQoWWnySWveiXoFnfrzAhuFSGDOuFNQcLtt
01cf5bae5aeb9ede34565f64570165ff,755,460.7,True,2017-04-07,qLGnXQOdzZpUZPNIZsgXXCZGBDegtRKCSkATaXVdlBkMVQAStmOVXHYPNOIObQBCOhduZSJb HLqkDmcNSWPoXqXQ
fadffd8530cb44734388a014f14a9aaa,842,985.3,False,2003-07-20,SGXojuBODtiVOWTZGjiEEJpyKLmbRDDmSiwYsBhoUzifrvRZFUR
a2c18273b8823b9dac00b5267d7b25e5,538,177.2,True,2025-12-30,bokaLKeeXflbF aquolNlemcSlYIejSdlOXlpILYnYQcXfTmZm fameyAzbleydQMxteObmjSuQthYRgGOGAxdaaNbpjoSY
e7d1ac3fac5f591c856823fc89b364b0,44,163.9,False,2022-02-04,sCKKSlidUDiXPneQLAZhPlttSabOZVYVymALMoTBERmEdaVFd
832a26894411684af0e544e28b2ef0b7,570,942.3,True,2019-10-16,HsiEDkNF
c0bca6e4702c5abc0eeb1a6d979af071,968,16.5,True,2010-09-23,aE DnGWzvFohhCUnmWggOrLwkOwxqNDKUAXkdAyk  tskCRRzHM
22d63aad51d96e592bfd0ef81f9d88e6,986,79.0,True,2016-04-09,MAMJEiM HZhFCKNhVzFZhsPVYJbSggMJxICWnuxIsSruwfbaYZWlzWhqR
dd724adac0a6a6072e4002fbebacc2ac,594,189.9,True,2014-03-20,DDBFFFDiQpGDznhIFatccPmMaeGmCtvDNTYVdKFs
ee2aef766b7ea323031f8c11a9a2dd4d,498,272.7,False,2007-07-27,mmdmjWgyruyjOMYSnwFQFIZqkmyGdCnfUU
c39c745432bfe98db521769a4b09a2c1,542,352.1,True,2010-11-07,pcfInvNnuNGqrVSxBGoDsoedbO zaAPFchxpUHUFuTWmBTYTwpsZzrqAawTgqKIKNNy
5c2321ab5df22c204859c1dbd945f719,727,914.0,False,2012-11-14,yeNcgZrjVpsvbcagvzZuLTqKuWyasLeEWCVYvdn FAAHRcyzdfXWkpbQiiJLNDYOIOaGOTdPaCHTVdBpUTT 
c617a41f0b2afc3273086667050e2000,842,410.5,False,2024-07-10,wvUjqXuKyPNcnRsJ kL
06f6b4c836f600aeb3571a38aa995ff9,679,82.4,True,2008-03-26,cjwdFUlBsC
69cbaf90bdd32a07af256dfa51667bb9,116,552.4,True,2006-09-22,huytlmJvnNu
a951be1e10e5a5e9d44a45fe5ed4ab10,171,45.3,True,2009-09-20,jFdFlMhKKHZQHsgpLfRbOKm 
72c17b9cc8f6372f60e3385ae2f84538,188,88.5,True,2011-12-07,hlkoQZBrGIUcoffyiSEAFlKzf
8985db88a4e320ff9acfee948da6e5d2,670,634.0,True,2001-11-17,GuIhBvvIbEDTHkWUAUGpJRmw sccGzLkMJferdItXrqWPYNWLGUixUbEF
1d4bcb10df89b3416ecaeb5972af6468,261,129.4,True,2011-12-23,vmPWAdEWXdUdFpFMbjOFqIqaCYAhbYvyWFgvMnpPMiQLuJqmhygZCJITFAQVdeYhiwKm KjoH
07b59f1c2482d8c6f7d0664ae7fbc221,671,909.7,False,2013-07-01,hYlOTcDPeuuHmAznORWpLPMJpeAYdKbKlooWOJkBotJxs DEuuKuZUAJetIjwfbhcqskcyguqTYwGfZYtshLc
4dfe5c6df8f95445b7f468960deb2a2e,361,430.9,True,2011-05-22,spRIK
1836dfcf9bc9019f951afef76daa4456,278,871.3,True,2012-12-21,QWtrEWzUhKxExksfLUrMRBsSKJpORXGEFIfPrbeYNsw
c822fec6a0dc15be839d222eb5ee559a,167,896.4,True,2021-10-26,dtOZbEUiAAqzpjxKmFGGZXoHYkUFgpQmzbBbHqIvEfpeCoTXRjGRrHeMAbgWjtqMyk
c85fd0961485298d72966f4a2e7ca841,665,914.9,False,2013-01-17,GsGBXXtWfKUUJBwbq HiRiPgClVeZOYyloBGovqFMYzTgVvi tGidCeaPZjJHw
1b5bf38624e1c91e786cc9cbe7e7e483,35,20.6,False,2001-03-08,qC
d9e4d6f933ed61cb8a45f2c7a1e14e9d,451,938.9,True,2009-04-28,HOOYgzIFnGCcOOlNhKdQAQZtmmAWGtpzcDYtZHuTprMazBZgUdHbErShlrXmiTQmx wpqqLnxZw
a2b2e8e9baec4a21bdf7283fd2a933ea,796,536.6,True,2000-12-07,higQlZUQGebIyH UmSlMgupyEj AYIBMtuWoKVUTUaubrOAKIwxjFtOwoaUQEhsMXSQOnKqUyzUogDhkYTFBZWsVLDEgLyoONcp
73a5e748cef601afed69beae1ab78f71,295,994.9,True,2016-08-04,iCzqPpgKbLMgQRDjF LkRUDIaZfkuDOsojnjMmgiNJkmuOvuwveBDdHWeCPk CqEbpJOptLBFh
666f679333a38ba88155f1870c86e93f,837,929.1,True,2010-11-05,Calaw CwsGkXWqzTckIQbfezpDu GMNqLEVYTMciU
4eb501a696a1f20a03b2ebe7ca4f525a,520,468.7,False,2003-03-23,aHHyOfiwV uq
2730d5c0fbc6841b2abb5e7d6733161f,717,185.6,False,2008-06-24,ZFNcNwFSAiFsezGYzqBlLrqPYHoAOyodG RCoLyR
f9e44c86a0fe19e9cfd6d43350581324,434,899.2,True,2009-12-27,cZzBnlO
3315a157f37683eb198e74e087501b31,533,577.3,True,2024-09-18,BtEKKCzfJMHP
217edb4685fa71a0e84507a75c697944,559,930.0,True,2018-09-09,evofi uVbBQRpvbWnGhjeXmguNsKS
d77a6d67dd39c08dce4c430596aca3f0,870,999.2,False,2023-04-30,hEkdCrUnOxiMzHvPgEoFXMdDLRpPLiApaPToiOgmmsuzfErQTkRq Nf
7d71196f923912355b69b9e703d0531f,421,930.3,False,2007-11-19,lwbaCAJMjzzJYYDUOtQGhXICvyjY nWxwdqRYphMENpVZWLnWTLWelPYkSrnvm NwyXaPyoNInmlBzEUOb
610afde784230d2b8bec2dd3077e0748,939,370.8,True,2013-06-12, QtoMRFkMghJAzlvTeKqyHOAGEjBbUcsYbiJgrYsoAemJLeVhCcgMeSUwwMfmYu WZfdgFkhTSojfmGlfkqEOkGzmC
1f5a8850107b3a510efe9ab60c71cb2f,948,83.5,True,2022-05-11,NLmzrLjMdFJehJvpJUNsvFcroDtvYIrbYLLVTrEFitPkRGXxiHCZKMwQgjGOrHrun
5f48a93ba4b5e6fd84eee0be00f0936b,725,143.6,True,2017-04-02,E CimFWL
bd0a97299f05f112bb636601e9e997f6,495,472.2,False,2007-10-16,GmCS jdcsGmCHMuXmgVvErdJGDSy
3291629423cc2227230b24bc5dfa225c,106,483.2,False,2009-01-09,DCJEixJ QQeNNqTsVPthNtTLrQKMrltG lycdcYxkMsHhjAkOcvrPmJNomnMoUgHoAMPpYngtptYuORZx gU
b2970abdb62e0fed813ea7ed4389f68c,56,580.9,False,2017-05-25,iuYMDInjqqGSQXTlk kDyGkVRLnQRQbeeszaQSLfMVcfSGQMpBaFnMWzoeAauVoELuC QiurjFNhUr aROVkARKdqNahFEfxyaH
d3a4e1ee5ce5ae39986f4759d6152030,455,51.4,False,2019-11-13,kc vyUeJWObqGJrkv zRVrpMJAMvpLEuIhZ
f53694629dfe9894fdcfc849a528da1f,645,893.7,True,2013-08-14,olYNQDMkUhtDLZrhFdgrnVTOsycaHyxbTNhXhzifdnfpZpOwQTthKYDcEeTUacpqPJCBvFFJnTPNkD
333cbf376bb32c4179df88599c7db014,545,691.2,False,2012-03-12,vNCTYucLqoxYyNboNpidoEhRbupvZqUcxPvnKVfyoOcWXNmWfxIZOmzqLUTUUNeDJCCLboAdqIxAjiwoYDy
b76f2e82ba6308d7484d75c3a4ff3faf,759,67.8,True,2021-06-21,Qy agPZmYSBvtxAJzeP nOYCYBjgaJSEHHaTEllXxxuIohNTo xOEJaSBYpJW
558165fb91a9b62b3de77677530601b6,846,709.3,False,2008-03-02,RgrWHhfsJhaGUzLE LL dhjdLWsgaVEmcSGYcMRRcOeYuyqGGB acQpFgFpFNPHfV
4fc8028da9e721a3f1b4037d1e14aa76,579,458.0,True,2000-11-02,echFxi QMfOfTPTDdZsKLQVyXCqlKTismQRX
cc2704362f2d6bbb4fcf257b83310864,598,620.6,True,2023-08-23,nm
27f999ff560b1999cb49078812c4c8cb,767,229.6,False,2007-06-23,fWBM TGNUloBgqlbuzULhwowex twjihsLDzOShKCYPY tnSAzRNBavTqgAbSXKFtrHmFI
5b707aa337f1533367668e0e40e45a68,632,522.9,True,2007-11-14,INGvpfSrlOmsOmStyvQoAQcbtsEiHinbZxRmnKfUcdzwNJXfiVkRJfAgbyxLkwEEMeEcGCWCB
acaa369ac249c0799e871dd0eeae0ee2,174,990.3,True,2005-09-22,MDmxcDsVrOzmyemUevCPTxVHE
cba20ff0f7d38fef635a3234d67627b6,500,28.3,True,2000-12-16,mihvvddeiFNykIvSMgJlJsGuNGavXFAJhjzNawJfQxgNgWmle
49a24989d02e23ad8ea4cd7b6fb5fa9d,884,470.9,False,2024-05-17,xunmUvTBeggFVZqlJECGwetyjHOKDDkgxsgvdfyVBtmxKsifoYehuHB
032494d6b4228910e04305918f718268,492,548.4,True,2015-02-03,uAZxepVDixgTdeYdVplFV GWfOfoZHFYqvJuMmTeuIaUANCvNFSpmUnXDBypnpkMAIDtRGhkJLiVBPnq
48a491a614696693a2f12a8e6d3fdde9,185,303.4,False,2016-08-18,zaH
6b5e11ca8df4d40cea36dd016e7788ce,233,476.5,True,2008-09-25,JlvFIQxGxlrySqZcATyKEaIGGFyOqOsHTwpXuhtRpkLDcmpujtQYqFNrlgsHyWpisXDMIZepjwreBXDavozfOYoOugY sSTPuvDt
2428b3e19735327adb1ff0147bab4463,307,142.2,True,2018-12-29,UNObWbDDmsg
7d848ca464729cab16f8989b1e7cfb88,626,156.1,True,2018-01-03,xakZkVOQvHjkljIR ajzLbAVyfIiwCCBZAPlZjzQvnLuXrcBNXqhk
e56e12e237402cf471fca769c0c961ef,666,319.6,False,2012-02-25,HzeeHI
f43e9d5fe19b5a9ab40ef4ffadd5a81a,587,183.5,True,2013-05-27,s sEbGXZIfXUVfXtdYyGkiSHnAgnDSXyYFtFsZ HsLqmCggvcoubOpfEaLLRkyhnIgZMKzYUybMbHQYBVeYrrFPPYNqMzrhnoeH
fb57c152a66f284e489e31b6841bc37c,336,170.2,False,2013-10-23,ubqzjVFgPin pHmmueoRMOFvxOBXdeTmAeKCN
74b7b7ff48cf448b0f80f21c39136fba,799,578.9,True,2019-06-30,rjeFtotZFDWImNJdRVwDgoROlk UrNg
fd25612b4eb3d2c709a450fc5e252752,443,638.0,True,2021-05-04,IcgpdhevzlyPtKaWiOi aMVlevlUYWLyjOVbges
1584f1792925b3a38fff2357fadbaf1c,583,971.5,False,2006-02-28, YruHTZPwomziJGBBIRTKO wxPPepVKDpBXHYXaHOsyKaJixYHKeQSMyTHWlvsVWNomUjBUBEuzYGYTYhYfKHmrd wCKdPdYxY
12ae8235cded4d72577169371c3cf0ed,146,167.4,True,2006-11-19,ImiqOKBXAgnXFATBMmSoIZErIwFssIN
a8222af2d9a2eadfcaf0ae2604d54a0d,516,239.4,True,2016-03-17,InrnExxrLAJZbQozQhRRrXqFzLbzxQaMlduuxjdPAABQlfXYItNWKexIoWPjKSUZxahGzRbwRw
30bf9719b07428268861636d1246bbef,855,534.2,True,2017-03-25,guGsMFtFJTAoAXCZWGrhPWUzwnCoeSkihmvFoF
85743deb407ce276d19a787e81b3786f,669,723.7,True,2019-09-24,rwRLPrtaUSPaODSQCcbFynuiMJvieIU SXuGAlQdZMKPqVIZPeKUTesLBu
d8f36e33c7b49bc2120dcea77080c5ce,89,690.4,True,2016-01-03,eKQXYwWRmGvHVvBASlwoZEN iOPSgjXMYkoOZTIXLZTyZIkAKeX
da0556a38b5769f319832bcb20b7565e,301,477.1,True,2001-11-21,T
395dd846ad9d5e45aa9dc9344faf05fd,321,622.2,True,2020-08-18,DhCYubRUuZhc dDcOkSyTGhirxYotDlYBPApHClpIsaEAu AETeHwHwOZdUpNpToZ
7f4de4b34c2db3347f0c0cf91c1c8a3a,534,125.2,False,2010-09-07,HZYzJfNl
7bba1f0848d4b080d8d9c31ea382dabe,956,509.1,True,2011-02-24, KTCFTiPCyQKPOGIMepLyWVk kzlkeQejhZmAiHHgLCREXznFivwClzKjUYOWyPsVFeRzqFXu
0138a8da9d0791322c4409bd1557c9af,109,965.2,False,2002-04-22,kbiLgscKiMJijxJkeXCuFpMARbAebknE bNheJaSHJPmrJFUmEAIKzrBUkdpAnd
8e04e653c9370e950137c4ed1cbf1193,904,458.5,False,2003-08-15,SK zOnSyvDrGjrbgCmigCPveiLjozdIWHTfGGyezVYcawEJMO
95e31db308090680bba610b0c1b2dfd3,828,153.0,True,2024-03-18,ofHCJCXzRNarCnmbh lmCEyBOLFzcrlwzORfaEiiqgdPHwzdcNmtnkwptIFelusvyMTbnBpvSgRUGTwWQXOFj nQjRjWrT yoS
c92fea5fd24890b5299982b5628f8e55,692,285.8,False,2004-07-12,XNqlsVzkjvKTHljIDsbypOJjOedxHxDAZOOKWBWlxUezOakJtwWdOPbaucBhXDjDbvOoOcqtvvCu
8e706f8e03cf4ab497b35c87be5621f9,317,724.4,False,2017-12-13,aedbLKsPGzonNNeNwDRVfVhiaVUVCQjGaGEeuSDqnUulMIQUIhEmYmLHTYwtvVABTOaM wRAZNeHHrwdIlxTkGrOKMltWnMh
ea55404790cd69ed782236433dc9ea4a,369,237.1,True,2020-10-18,tpigtTOAaEDVHMWzmdzBgFLqSQpZNFLTFVRkmL
7e7e958ef253587043e7245691014fad,471,542.0,True,2006-12-12,DHcfEtfEBYLtMoZJOCklnFEjRvLhctWUWUWRarpr
0d0e15cfc1a1e70abe8aa5357dc47934,590,402.1,False,2001-12-10,bbDZmCbmSWkXyXzC arViyZgPtvisyZRbHvnTmTVPyTrRDEFia fZIwATOljpeProflQOmHJuUkIs
934824769b92b2bc065dd7e0f727340b,893,957.4,False,2022-10-02,wiasyqeLokjiwtMWGEozRMPSGvlRvWrqSYMnGxQkAApmv MQbBrCZWcSgRFv
a34684a82539bfab36023e91330b44b0,815,933.0,False,2000-03-02,lyNbn
935eb37f52c4869034b226b6a6a20116,520,599.3,True,2002-06-19,nOEULFpGmhlJpUaLVgP
b0f292712d3991675732ec9d9ca1064c,23,135.5,True,2005-07-11,zuLjdUXmDHAuDnX
eaff1326ba1e634a9205d8da85105bdb,140,204.6,False,2019-12-24,HAryZKdWWaGBOpYsqLrXNDzwpUvrujxxVjKaybAFrQJSrZPXrmIokBHBDUgfuMwQbTZhUQvXrUQuGVkjEZGBCZzYlWXEEFjpH hS
8f0589004c3bbff5ecea14797db675d4,898,567.2,True,2005-10-12,HXkYWLuRUmzWWQSSsMHclbUriMlcwIbdP
644668c9af2adcd3b9254d5a2ce6de48,309,513.8,True,2005-01-22,UuRmDcqFeKSVrR ABcobXSDY lBHCByRVvvaKbKHSAqJhHTBoxSbdMnmsMl
fe5302471984807c8c1abb762d9c751a,312,30.0,False,2012-11-03,FkoDSXgoXppgeNypfsMykboJoHbFvWoojuXSIzGNcEGRtHVbiOYTFPDKzYAWKMGzdiAOdpKAk
1d3202597d388296b3475fdce25bb559,405,26.9,True,2010-08-29,lCNNzTBB RtlpnuigqpohPjTkHMrmoaLztKxwfuSxovAczJzcSnov
6b6469ba1192f0b84f44fbe1df7afb7d,61,28.7,True,2009-12-12, YkYWcInTKGKtsQvIXRnuOhpZsewQExfQWaDxWsntYkhvOaBTBjOXw fESsRJRtdDDkYKfNhohQuchlHEuxc
15b64d3b37156c1a50fdf1b169fd1f40,894,881.3,False,2003-03-05,hEFHilFrS hKEVKnzVIDnfGjfJzVVpWjfuFixQknCJnwecwvBKwibVpPKxzFbMOKmfXi 
1b5ab4a924b67a9ba72fd86cbdfb54c8,162,123.3,True,2002-10-12,badOchWPJiZafZacDKJ  kQabMOuzBtTNXTzFQObrRSQrXdhwUHRLpLXqKJoFvgDIMYOWTjf
c492658fc54b3921f1520be0d4285ba6,138,703.9,False,2024-12-13,dGGIiuKjuABWkexzuKnP 
ccc134e945995290440bec7dcfbe5a45,590,267.9,True,2015-01-20,HGEQJovUeXFmyBFZyXFADtk
51d39148da72c0a1dbf1a1eab72cd255,713,287.7,True,2016-06-18,XYRxkMNdLAlpsqVMaiouYPJsS EIzVAivPGixNqJza
3f37461410f7a7a128c08ddfa6052426,906,672.9,False,2008-10-17,dYBbKEcklynlNHKSByqMyljEWpgaLrqaTYjFFLEOsyhGjskmMIyBezxukcToRasFBFtpGIGuCOWAPsnxJjOhBHOCe twfSqoUoQ
9ffd30c535d20c22f453beb752d30939,32,540.7,True,2013-12-11,mOETOnGJuiWhhTFbkF dopmMomcdpseoFbhDyYQ fvlSHvxWHcKJaRfUbraqLbmQbybXfPkhYDbkzvXdVvozroluDLV
2b348ba08536fe06a672a43eeb566579,624,244.1,False,2010-02-07,cwOTgAZALSeWVYrApjtCXCWquicfnqZtDPxxHaEwLnJfALeVjCXhwou
65404e7c9ff2916ede0bdca8cf291a68,932,369.4,False,2000-05-19,N
da39bea2aecaa26639a891d3e5451fde,585,347.8,True,2023-01-14,kGUSKzZoLkBjotPousYnJWNM
